market_id,created_at,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_couriers,total_busy_couriers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
2.0,2015-02-15 23:38:36,4861,alcohol,4.0,3,4300,3,700,2300,32.0,31.0,32.0,251,568.0
6.0,2015-02-15 23:38:43,5838,dessert,3.0,2,2575,2,1125,1450,,,,251,776.0
4.0,2015-02-15 23:39:02,2945,sandwich,3.0,1,849,1,849,849,39.0,29.0,32.0,251,263.0
1.0,2015-02-15 23:39:13,6056,japanese,6.0,2,3150,1,1100,1100,0.0,0.0,0.0,446,935.0
1.0,2015-02-15 23:39:38,3815,burger,1.0,3,1847,3,279,869,9.0,9.0,13.0,446,499.0
2.0,2015-02-15 23:39:43,2133,pizza,3.0,2,3100,2,1300,1700,69.0,65.0,77.0,251,472.0
6.0,2015-02-15 23:39:45,1256,breakfast,2.0,1,625,1,625,625,,,,251,689.0
2.0,2015-02-15 23:39:45,4062,barbecue,3.0,1,2050,1,1850,1850,32.0,31.0,32.0,251,618.0
4.0,2015-02-15 23:39:48,6599,filipino,1.0,1,1450,1,1450,1450,7.0,7.0,9.0,446,415.0
4.0,2015-02-15 23:39:48,6002,mexican,5.0,1,1038,1,868,983,33.0,38.0,40.0,251,425.0
2.0,2015-02-15 23:39:51,3386,vietnamese,2.0,3,1800,3,400,925,35.0,31.0,35.0,251,563.0
6.0,2015-02-15 23:39:53,1615,chinese,1.0,3,1800,3,400,750,,,,446,413.0
5.0,2015-02-15 23:39:55,6312,barbecue,1.0,4,1400,4,250,650,13.0,7.0,7.0,446,676.0
3.0,2015-02-15 23:39:56,2578,japanese,1.0,1,1699,1,899,899,20.0,19.0,18.0,446,451.0
3.0,2015-02-15 23:39:58,6547,seafood,1.0,5,3900,4,300,1300,7.0,3.0,3.0,446,268.0
2.0,2015-02-15 23:40:01,5028,mexican,5.0,2,1345,2,450,795,,,,251,243.0
2.0,2015-02-15 23:40:02,3247,pizza,6.0,3,1965,1,655,655,69.0,66.0,76.0,446,624.0
4.0,2015-02-15 23:40:08,5672,american,2.0,2,2800,2,1400,1400,28.0,28.0,36.0,251,915.0
2.0,2015-02-15 23:40:21,2354,chinese,3.0,3,4792,3,719,2399,69.0,66.0,76.0,251,762.0
5.0,2015-02-15 23:40:25,3077,breakfast,2.0,4,395,4,195,200,17.0,17.0,13.0,251,664.0
3.0,2015-02-15 23:40:39,5442,mexican,1.0,2,1600,1,800,800,,,,446,677.0
2.0,2015-02-15 23:40:43,5206,seafood,2.0,1,1199,1,1199,1199,69.0,66.0,76.0,251,530.0
5.0,2015-02-15 23:40:44,1934,american,5.0,3,3432,3,1103,1196,22.0,6.0,13.0,251,727.0
2.0,2015-02-15 23:41:06,3747,other,3.0,1,955,1,630,630,32.0,30.0,34.0,251,359.0
1.0,2015-02-15 23:41:09,2542,sandwich,3.0,5,3610,4,195,1375,17.0,17.0,18.0,251,324.0
3.0,2015-02-15 23:41:15,3308,seafood,1.0,7,5587,6,168,1543,8.0,3.0,10.0,446,732.0
3.0,2015-02-15 23:41:21,5938,pizza,1.0,3,2465,3,495,1095,,,,446,545.0
1.0,2015-02-15 23:41:22,1400,fast,4.0,31,1838,6,132,425,31.0,32.0,36.0,251,830.0
6.0,2015-02-15 23:41:29,3478,fast,4.0,1,3158,1,2988,3181,,,,251,521.0
4.0,2015-02-15 23:41:54,730,middle-eastern,3.0,2,2984,2,1299,1385,41.0,34.0,35.0,251,318.0
2.0,2015-02-15 23:42:00,6570,burger,5.0,2,1235,2,250,985,69.0,66.0,76.0,251,397.0
1.0,2015-02-15 23:42:02,2927,asian,1.0,2,2399,2,999,1400,29.0,22.0,23.0,446,566.0
1.0,2015-02-15 23:42:08,5797,breakfast,3.0,4,1800,4,350,425,41.0,34.0,35.0,251,663.0
1.0,2015-02-15 23:42:17,3811,dessert,4.0,1,600,1,500,500,29.0,22.0,23.0,251,488.0
2.0,2015-02-15 23:42:27,1686,mexican,5.0,1,1649,1,949,949,69.0,66.0,76.0,251,465.0
5.0,2015-02-15 23:42:30,2252,italian,1.0,2,1720,2,425,1295,13.0,7.0,7.0,446,663.0
1.0,2015-02-15 23:42:44,97,fast,4.0,3,943,3,165,485,24.0,24.0,23.0,251,103.0
2.0,2015-02-15 23:42:45,1311,american,3.0,4,2819,3,249,1502,69.0,66.0,76.0,251,616.0
1.0,2015-02-15 23:43:04,3432,pizza,3.0,4,3767,4,344,1651,33.0,27.0,24.0,251,306.0
6.0,2015-02-15 23:43:05,4889,american,1.0,2,1649,2,399,1250,,,,446,695.0
3.0,2015-02-15 23:43:28,1944,thai,3.0,4,3085,4,300,995,9.0,9.0,9.0,251,356.0
1.0,2015-02-15 23:43:39,5104,chinese,5.0,3,2300,3,500,900,0.0,0.0,0.0,251,418.0
5.0,2015-02-15 23:43:52,1210,salad,4.0,2,1698,1,549,549,15.0,15.0,19.0,251,432.0
3.0,2015-02-15 23:44:01,3415,sandwich,5.0,3,2815,3,175,1045,25.0,24.0,27.0,251,619.0
1.0,2015-02-15 23:44:36,4507,american,1.0,9,5610,7,219,1279,9.0,9.0,13.0,446,574.0
6.0,2015-02-15 23:44:46,1362,pizza,2.0,1,1200,1,1200,1200,,,,251,691.0
2.0,2015-02-15 23:44:48,4612,asian,2.0,4,3085,4,200,1195,33.0,32.0,36.0,251,593.0
6.0,2015-02-15 23:44:54,1319,mexican,2.0,1,1075,1,1025,1025,,,,251,998.0
6.0,2015-02-15 23:45:00,4095,burger,4.0,4,2075,3,150,675,,,,251,591.0
5.0,2015-02-15 23:45:04,5006,pizza,4.0,4,1925,3,475,500,24.0,21.0,23.0,251,559.0
3.0,2015-02-15 23:45:21,941,thai,3.0,3,3335,3,845,1295,15.0,9.0,13.0,251,313.0
1.0,2015-02-15 23:45:27,3392,burger,3.0,1,1155,1,400,400,10.0,10.0,15.0,251,349.0
1.0,2015-02-15 23:45:35,4373,smoothie,5.0,2,1800,2,300,1300,25.0,25.0,22.0,251,600.0
2.0,2015-02-15 23:45:36,5721,,,4,2176,2,258,738,75.0,72.0,77.0,251,898.0
2.0,2015-02-15 23:45:49,5630,mexican,5.0,1,1570,1,795,795,69.0,62.0,73.0,251,334.0
1.0,2015-02-15 23:45:57,540,indian,3.0,3,1790,3,250,895,25.0,25.0,22.0,251,515.0
4.0,2015-02-15 23:46:21,2486,salad,3.0,2,1700,2,750,750,39.0,34.0,36.0,251,1135.0
1.0,2015-02-15 23:46:23,4338,indian,3.0,3,2640,3,350,1295,27.0,25.0,27.0,251,675.0
2.0,2015-02-15 23:46:53,6051,vegetarian,2.0,4,3500,4,300,1100,31.0,30.0,33.0,251,756.0
1.0,2015-02-15 23:46:59,16,sandwich,1.0,13,5675,7,100,675,25.0,25.0,22.0,446,265.0
4.0,2015-02-15 23:47:14,5315,sandwich,1.0,2,3350,2,1400,1750,20.0,18.0,28.0,446,120.0
2.0,2015-02-15 23:47:23,4047,korean,2.0,3,3275,3,900,1250,69.0,62.0,73.0,251,614.0
3.0,2015-02-15 23:47:29,3978,persian,1.0,2,3398,2,1499,1899,15.0,9.0,13.0,446,874.0
6.0,2015-02-15 23:47:29,2090,sandwich,5.0,1,1111,1,1111,1111,,,,251,719.0
5.0,2015-02-15 23:47:31,3029,mexican,1.0,1,989,1,989,989,15.0,15.0,18.0,446,447.0
1.0,2015-02-15 23:47:41,4717,american,1.0,4,10307,4,2064,2110,,,,446,248.0
1.0,2015-02-15 23:47:51,1086,salad,4.0,3,4297,2,899,2499,10.0,6.0,6.0,446,675.0
4.0,2015-02-15 23:48:01,6478,chinese,4.0,1,1073,1,751,994,15.0,10.0,21.0,251,533.0
2.0,2015-02-15 23:48:12,601,mexican,3.0,1,599,1,599,599,69.0,62.0,73.0,251,537.0
2.0,2015-02-15 23:48:16,4293,american,5.0,2,1590,2,495,1095,33.0,32.0,37.0,251,803.0
1.0,2015-02-15 23:48:17,501,barbecue,3.0,4,2635,4,250,1495,25.0,25.0,22.0,251,923.0
1.0,2015-02-15 23:48:25,400,japanese,1.0,1,2500,1,2500,2500,25.0,25.0,22.0,446,335.0
2.0,2015-02-15 23:48:30,3081,mediterranean,2.0,2,2798,2,1199,1599,31.0,30.0,33.0,251,531.0
1.0,2015-02-15 23:48:32,6630,mexican,3.0,1,1025,1,725,725,8.0,8.0,10.0,251,308.0
3.0,2015-02-15 23:48:33,2338,chinese,4.0,1,580,1,580,580,0.0,0.0,0.0,251,732.0
2.0,2015-02-15 23:49:14,5410,american,1.0,2,1790,2,695,1095,69.0,62.0,73.0,446,466.0
1.0,2015-02-15 23:49:36,2263,italian,4.0,5,3500,4,0,1300,25.0,25.0,22.0,251,211.0
2.0,2015-02-15 23:49:39,4172,mediterranean,5.0,2,2390,2,995,1395,13.0,9.0,10.0,251,754.0
2.0,2015-02-15 23:49:53,5405,,3.0,2,2048,2,949,1099,69.0,62.0,73.0,251,664.0
2.0,2015-02-15 23:49:53,1840,japanese,5.0,1,1400,1,1400,1400,31.0,30.0,33.0,251,551.0
1.0,2015-02-15 23:49:57,4487,thai,1.0,6,4370,6,195,995,25.0,25.0,22.0,446,954.0
1.0,2015-02-15 23:49:57,4800,thai,1.0,2,1650,2,575,950,27.0,25.0,27.0,446,127.0
4.0,2015-02-15 23:50:06,6313,dessert,5.0,3,3530,3,795,1195,28.0,27.0,31.0,251,666.0
4.0,2015-02-15 23:50:07,1853,mexican,3.0,3,1510,3,185,850,23.0,21.0,26.0,251,551.0
2.0,2015-02-15 23:50:13,389,american,4.0,1,1309,1,1179,1179,67.0,66.0,73.0,446,426.0
6.0,2015-02-15 23:50:16,2090,sandwich,5.0,1,999,1,999,999,,,,251,923.0
1.0,2015-02-15 23:50:19,1897,chinese,2.0,3,1790,2,370,710,7.0,3.0,2.0,251,506.0
3.0,2015-02-15 23:50:26,280,mexican,1.0,1,799,1,799,799,10.0,10.0,9.0,446,308.0
4.0,2015-02-15 23:50:34,6961,fast,4.0,11,1072,2,22,252,25.0,29.0,29.0,251,516.0
3.0,2015-02-15 23:50:48,859,other,3.0,3,2788,3,119,1395,14.0,13.0,15.0,251,499.0
1.0,2015-02-15 23:50:50,1469,pizza,5.0,3,2800,2,600,1100,28.0,27.0,24.0,251,516.0
5.0,2015-02-15 23:51:07,6253,burger,1.0,2,1423,2,349,999,14.0,7.0,8.0,446,810.0
3.0,2015-02-15 23:51:13,6953,thai,3.0,4,3400,4,500,1100,14.0,13.0,15.0,251,431.0
2.0,2015-02-15 23:51:18,915,dessert,5.0,1,795,1,795,795,67.0,66.0,73.0,251,381.0
6.0,2015-02-15 23:51:23,1112,burger,1.0,1,895,1,895,895,,,,446,343.0
3.0,2015-02-15 23:51:26,1619,indian,3.0,3,1685,3,195,1195,0.0,0.0,0.0,251,754.0
6.0,2015-02-15 23:51:28,369,burger,2.0,3,1940,3,350,695,,,,251,705.0
2.0,2015-02-15 23:51:32,2089,chinese,3.0,4,3595,4,795,1125,35.0,35.0,41.0,251,1211.0
3.0,2015-02-15 23:51:39,6356,fast,4.0,4,1239,3,0,1049,2.0,2.0,3.0,251,1320.0
5.0,2015-02-15 23:51:47,2642,other,3.0,2,3775,1,975,975,14.0,7.0,8.0,251,741.0
6.0,2015-02-15 23:51:47,6430,mexican,3.0,1,850,1,850,850,,,,251,716.0
3.0,2015-02-15 23:51:51,1159,american,5.0,2,1640,2,450,995,14.0,13.0,15.0,251,761.0
2.0,2015-02-15 23:51:58,6051,vegetarian,2.0,2,1000,2,500,500,33.0,30.0,32.0,251,474.0
5.0,2015-02-15 23:52:05,4130,american,1.0,5,1685,4,69,1219,14.0,14.0,18.0,446,727.0
5.0,2015-02-15 23:52:15,2921,pizza,5.0,4,3622,4,499,1345,14.0,7.0,8.0,251,437.0
5.0,2015-02-15 23:52:18,1999,thai,5.0,8,5850,7,100,1300,24.0,21.0,23.0,251,572.0
3.0,2015-02-15 23:52:33,3024,mexican,1.0,2,2500,2,700,900,,,,446,429.0
2.0,2015-02-15 23:52:37,5537,barbecue,3.0,1,5425,1,5109,5247,43.0,37.0,52.0,251,622.0
6.0,2015-02-15 23:53:10,3221,vietnamese,3.0,1,1195,1,1195,1195,,,,251,834.0
3.0,2015-02-15 23:53:14,2189,vietnamese,4.0,4,3775,3,925,950,26.0,25.0,26.0,446,862.0
1.0,2015-02-15 23:53:19,165,asian,4.0,4,2780,1,695,695,31.0,26.0,27.0,251,411.0
1.0,2015-02-15 23:53:31,2930,pizza,1.0,6,4235,6,295,1350,10.0,10.0,15.0,446,843.0
2.0,2015-02-15 23:53:34,6152,salad,1.0,1,674,1,499,499,14.0,7.0,8.0,251,856.0
4.0,2015-02-15 23:53:39,6151,pizza,3.0,3,2247,3,149,1599,43.0,34.0,37.0,251,325.0
4.0,2015-02-15 23:53:43,5914,greek,1.0,2,1800,1,900,900,23.0,21.0,26.0,446,585.0
,2015-02-15 23:53:45,5774,sandwich,,3,1550,2,250,900,14.0,14.0,18.0,446,261.0
5.0,2015-02-15 23:53:51,5012,chinese,,3,2920,3,850,1075,14.0,7.0,8.0,251,599.0
5.0,2015-02-15 23:53:57,4019,filipino,1.0,1,2399,1,2399,2399,17.0,17.0,13.0,446,532.0
3.0,2015-02-15 23:53:57,842,pizza,3.0,4,4275,4,549,1379,14.0,13.0,15.0,251,702.0
6.0,2015-02-15 23:54:03,5045,mexican,3.0,10,2640,9,0,400,,,,251,725.0
2.0,2015-02-15 23:54:05,314,mexican,5.0,3,2538,2,771,861,68.0,71.0,76.0,251,773.0
4.0,2015-02-15 23:54:08,2427,mexican,3.0,3,2425,2,650,1000,43.0,34.0,37.0,251,532.0
4.0,2015-02-15 23:54:10,6628,fast,4.0,17,2193,5,0,329,43.0,34.0,37.0,251,661.0
4.0,2015-02-15 23:54:17,5097,chinese,3.0,2,2310,2,1155,1155,43.0,34.0,37.0,251,564.0
2.0,2015-02-15 23:54:28,4210,mexican,2.0,3,2710,3,595,1095,67.0,66.0,73.0,251,477.0
2.0,2015-02-15 23:54:36,6686,sandwich,3.0,4,2970,3,175,999,35.0,35.0,41.0,251,826.0
4.0,2015-02-15 23:54:46,4309,breakfast,2.0,5,4175,4,695,1095,23.0,21.0,26.0,251,189.0
2.0,2015-02-15 23:55:19,6677,seafood,5.0,2,1760,2,565,1195,68.0,66.0,72.0,251,846.0
4.0,2015-02-15 23:55:30,3502,mediterranean,3.0,1,950,1,950,950,24.0,20.0,25.0,251,562.0
4.0,2015-02-15 23:55:56,4152,,3.0,6,2005,4,150,795,29.0,27.0,30.0,251,527.0
1.0,2015-02-15 23:56:17,5533,burger,1.0,2,2800,1,950,950,28.0,28.0,27.0,446,234.0
5.0,2015-02-15 23:56:17,1614,indian,1.0,13,3797,6,99,769,16.0,15.0,11.0,446,334.0
5.0,2015-02-15 23:56:18,2130,pizza,3.0,4,2035,4,495,550,38.0,34.0,39.0,251,809.0
6.0,2015-02-15 23:56:27,603,burger,5.0,2,3350,2,1100,1300,,,,251,648.0
3.0,2015-02-15 23:56:28,1043,salad,2.0,2,1950,2,800,950,19.0,19.0,21.0,251,478.0
3.0,2015-02-15 23:56:32,4775,american,1.0,4,4695,4,899,1499,19.0,19.0,21.0,446,690.0
3.0,2015-02-15 23:56:39,4880,burmese,4.0,3,1620,3,195,1150,29.0,27.0,30.0,251,912.0
4.0,2015-02-15 23:56:44,226,american,5.0,3,3225,3,595,1395,38.0,34.0,39.0,251,402.0
2.0,2015-02-15 23:56:46,6563,steak,5.0,4,4395,4,799,999,38.0,34.0,39.0,251,582.0
3.0,2015-02-15 23:56:53,6776,mexican,1.0,1,2399,1,2000,2000,15.0,15.0,15.0,446,138.0
2.0,2015-02-15 23:57:03,809,salad,3.0,3,927,3,199,429,68.0,66.0,72.0,251,674.0
2.0,2015-02-15 23:57:05,3386,vietnamese,2.0,2,2025,2,925,1100,38.0,34.0,39.0,251,691.0
4.0,2015-02-15 23:57:10,1370,pizza,5.0,1,2399,1,1899,1899,47.0,36.0,39.0,251,849.0
2.0,2015-02-15 23:57:13,4892,barbecue,1.0,2,1245,2,250,995,33.0,28.0,29.0,446,608.0
6.0,2015-02-15 23:57:18,3144,salad,4.0,2,2350,1,1175,1175,,,,446,205.0
4.0,2015-02-15 23:57:32,6841,italian,3.0,6,8994,6,499,2399,47.0,36.0,39.0,251,370.0
5.0,2015-02-15 23:57:41,5536,chinese,5.0,2,1890,2,795,1095,24.0,20.0,22.0,251,1043.0
3.0,2015-02-15 23:57:45,544,catering,1.0,2,1398,2,399,999,15.0,15.0,15.0,446,342.0
4.0,2015-02-15 23:57:50,2296,italian,5.0,2,3100,2,1300,1500,47.0,36.0,39.0,251,793.0
2.0,2015-02-15 23:58:01,1539,pizza,3.0,3,4898,2,500,1799,68.0,66.0,72.0,251,697.0
5.0,2015-02-15 23:58:01,981,fast,5.0,3,1391,2,526,541,18.0,19.0,27.0,251,619.0
6.0,2015-02-15 23:58:06,5595,chinese,3.0,4,4392,4,798,1398,,,,251,605.0
2.0,2015-02-15 23:58:13,810,american,3.0,4,3200,2,1300,1600,38.0,34.0,39.0,251,858.0
3.0,2015-02-15 23:58:16,3959,american,5.0,1,1889,1,1889,1889,15.0,15.0,15.0,251,133.0
5.0,2015-02-15 23:58:20,3603,mexican,1.0,1,2309,1,2000,2000,16.0,15.0,11.0,446,691.0
1.0,2015-02-15 23:58:29,591,chinese,2.0,1,710,1,710,710,10.0,10.0,16.0,251,454.0
4.0,2015-02-15 23:58:34,2881,american,1.0,1,2039,1,1989,1989,8.0,8.0,9.0,446,195.0
6.0,2015-02-15 23:58:40,2090,sandwich,5.0,1,1111,1,1111,1111,,,,251,875.0
3.0,2015-02-15 23:58:46,1697,mexican,1.0,2,650,1,325,325,15.0,15.0,15.0,446,913.0
1.0,2015-02-15 23:58:55,4821,dessert,1.0,2,1890,2,695,1195,5.0,4.0,3.0,446,457.0
4.0,2015-02-15 23:58:55,1270,bubble-tea,5.0,3,1500,1,400,400,47.0,36.0,39.0,251,516.0
2.0,2015-02-15 23:58:58,3486,american,1.0,3,2225,3,79,1502,68.0,66.0,72.0,446,446.0
1.0,2015-02-15 23:59:03,5386,seafood,1.0,3,1485,3,295,895,7.0,4.0,2.0,446,449.0
6.0,2015-02-15 23:59:12,3242,fast,4.0,19,379,2,0,379,,,,251,454.0
4.0,2015-02-15 23:59:21,3293,american,1.0,1,1595,1,765,765,29.0,27.0,30.0,446,477.0
3.0,2015-02-15 23:59:26,5200,pizza,5.0,1,2150,1,1500,1500,29.0,23.0,21.0,251,396.0
2.0,2015-02-15 23:59:34,814,fast,4.0,1,719,1,719,719,38.0,34.0,39.0,251,192.0
2.0,2015-02-15 23:59:34,1034,vietnamese,1.0,4,2907,3,525,816,33.0,28.0,29.0,446,789.0
6.0,2015-02-15 23:59:46,4752,thai,1.0,7,4610,5,175,1395,,,,446,577.0
5.0,2015-02-16 00:00:02,5374,burger,4.0,1,539,1,539,539,13.0,12.0,14.0,251,572.0
5.0,2015-02-16 00:00:05,4667,indian,3.0,5,4295,5,249,1349,15.0,14.0,17.0,251,857.0
4.0,2015-02-16 00:00:07,488,mexican,1.0,2,2598,2,999,1599,30.0,29.0,29.0,446,789.0
3.0,2015-02-16 00:00:30,4781,other,5.0,4,2675,4,279,999,30.0,21.0,19.0,251,680.0
5.0,2015-02-16 00:00:43,5485,mexican,1.0,2,2627,2,999,1059,15.0,14.0,17.0,446,606.0
1.0,2015-02-16 00:00:53,6773,mexican,1.0,1,899,1,899,899,35.0,24.0,25.0,446,320.0
6.0,2015-02-16 00:01:04,3144,salad,1.0,1,1600,1,1200,1200,,,,446,345.0
5.0,2015-02-16 00:01:16,1065,burger,1.0,3,2350,2,375,750,23.0,20.0,21.0,446,182.0
2.0,2015-02-16 00:01:34,389,american,4.0,1,889,1,889,889,68.0,65.0,73.0,446,430.0
1.0,2015-02-16 00:01:37,3716,sandwich,1.0,2,3350,1,1675,1675,32.0,30.0,28.0,446,876.0
6.0,2015-02-16 00:01:41,4360,pizza,3.0,1,1529,1,1129,1129,,,,251,1132.0
1.0,2015-02-16 00:01:44,3215,mexican,1.0,8,2900,6,100,860,32.0,30.0,28.0,446,705.0
4.0,2015-02-16 00:02:03,3502,mediterranean,3.0,6,5650,6,600,1300,25.0,23.0,27.0,251,84.0
2.0,2015-02-16 00:02:14,3286,pasta,3.0,1,995,1,995,995,68.0,65.0,73.0,251,581.0
2.0,2015-02-16 00:02:17,1076,american,3.0,1,950,1,850,850,68.0,65.0,73.0,251,541.0
4.0,2015-02-16 00:02:17,6002,mexican,5.0,2,2010,2,935,975,30.0,29.0,29.0,251,695.0
2.0,2015-02-16 00:02:31,5537,barbecue,3.0,2,2245,2,750,1495,37.0,34.0,40.0,251,643.0
3.0,2015-02-16 00:02:32,2738,mexican,1.0,2,1538,2,230,706,3.0,8.0,22.0,446,558.0
4.0,2015-02-16 00:02:39,3937,salad,5.0,1,1540,1,1540,1540,50.0,36.0,39.0,251,430.0
1.0,2015-02-16 00:02:41,6025,american,1.0,2,1750,2,550,1200,32.0,30.0,28.0,446,339.0
2.0,2015-02-16 00:02:46,3963,other,3.0,2,2589,2,895,1395,37.0,34.0,40.0,251,748.0
6.0,2015-02-16 00:02:47,4911,vietnamese,2.0,3,1835,2,195,750,,,,251,1033.0
,2015-02-16 00:02:49,3179,dessert,,2,2345,2,550,1795,13.0,12.0,14.0,446,569.0
3.0,2015-02-16 00:02:50,404,mexican,5.0,1,1594,1,1499,1499,2.0,2.0,2.0,251,399.0
5.0,2015-02-16 00:02:58,1417,fast,4.0,4,2040,2,142,813,15.0,14.0,17.0,251,757.0
4.0,2015-02-16 00:03:15,1129,vietnamese,1.0,1,1100,1,700,700,9.0,9.0,9.0,446,608.0
1.0,2015-02-16 00:03:15,598,american,5.0,4,2630,2,195,925,10.0,5.0,5.0,251,536.0
2.0,2015-02-16 00:03:17,6909,burger,4.0,2,1075,2,275,550,31.0,24.0,26.0,251,456.0
3.0,2015-02-16 00:03:18,3022,pizza,5.0,2,2018,2,604,789,16.0,16.0,17.0,251,337.0
6.0,2015-02-16 00:03:20,2376,dim-sum,3.0,3,2185,3,495,895,,,,251,853.0
1.0,2015-02-16 00:03:23,5761,sandwich,5.0,3,2895,3,165,1095,32.0,30.0,28.0,251,458.0
3.0,2015-02-16 00:03:23,6127,american,3.0,5,3050,5,350,1000,20.0,19.0,21.0,251,733.0
5.0,2015-02-16 00:03:25,1843,american,4.0,2,1848,2,799,949,15.0,14.0,17.0,251,602.0
2.0,2015-02-16 00:03:33,6762,burger,5.0,2,1605,2,816,849,39.0,35.0,39.0,251,155.0
4.0,2015-02-16 00:03:34,4170,alcohol,3.0,6,7065,6,337,3111,32.0,34.0,36.0,251,524.0
2.0,2015-02-16 00:03:40,6479,sandwich,3.0,2,1358,2,479,779,68.0,65.0,73.0,251,277.0
1.0,2015-02-16 00:03:42,3438,sandwich,4.0,6,6725,4,495,1595,25.0,23.0,27.0,446,759.0
2.0,2015-02-16 00:03:43,6770,pizza,3.0,1,1749,1,1299,1299,37.0,34.0,40.0,251,603.0
6.0,2015-02-16 00:03:46,6302,burger,1.0,6,8850,5,300,1500,,,,446,556.0
3.0,2015-02-16 00:03:49,821,other,4.0,2,1208,2,209,999,5.0,2.0,2.0,251,417.0
3.0,2015-02-16 00:03:54,178,smoothie,5.0,2,1525,2,650,875,30.0,21.0,19.0,251,285.0
1.0,2015-02-16 00:03:58,2025,latin-american,1.0,2,2598,1,1299,1299,9.0,9.0,14.0,446,1004.0
4.0,2015-02-16 00:04:06,195,mediterranean,3.0,3,2495,3,400,1695,50.0,36.0,39.0,251,191.0
2.0,2015-02-16 00:04:13,1851,fast,4.0,4,1091,4,159,329,68.0,65.0,73.0,251,190.0
1.0,2015-02-16 00:04:15,2454,pizza,5.0,2,3145,2,849,1599,35.0,24.0,25.0,251,705.0
2.0,2015-02-16 00:04:23,3950,middle-eastern,3.0,5,3398,5,200,1399,31.0,24.0,26.0,251,730.0
2.0,2015-02-16 00:04:28,355,burger,4.0,4,2378,3,409,895,68.0,65.0,73.0,251,722.0
4.0,2015-02-16 00:04:28,4411,american,4.0,2,1705,2,123,1430,29.0,21.0,38.0,446,535.0
2.0,2015-02-16 00:04:39,4964,barbecue,3.0,3,2235,2,295,895,68.0,65.0,73.0,251,1053.0
2.0,2015-02-16 00:04:41,4293,american,5.0,5,3645,5,365,1095,37.0,34.0,40.0,251,737.0
4.0,2015-02-16 00:04:45,6917,vietnamese,5.0,2,1215,2,295,795,50.0,36.0,39.0,251,467.0
3.0,2015-02-16 00:04:49,6691,burger,3.0,6,4719,4,199,1099,30.0,21.0,19.0,251,960.0
3.0,2015-02-16 00:04:53,4264,,1.0,5,3100,5,800,1300,5.0,2.0,2.0,446,385.0
2.0,2015-02-16 00:04:54,3247,pizza,6.0,2,1310,1,655,655,68.0,65.0,73.0,446,617.0
2.0,2015-02-16 00:04:54,1948,burger,1.0,4,3720,2,435,1095,68.0,65.0,73.0,446,655.0
1.0,2015-02-16 00:05:01,5354,dim-sum,1.0,3,1484,3,428,528,10.0,7.0,7.0,446,102.0
5.0,2015-02-16 00:05:07,1919,indian,3.0,3,1697,3,299,699,22.0,21.0,21.0,251,829.0
1.0,2015-02-16 00:05:08,2859,burger,1.0,2,1220,2,425,795,35.0,31.0,27.0,446,706.0
,2015-02-16 00:05:10,6282,dessert,,2,3190,2,1395,1795,10.0,7.0,7.0,446,343.0
6.0,2015-02-16 00:05:18,2165,pizza,3.0,1,1448,1,1448,1448,,,,251,572.0
6.0,2015-02-16 00:05:18,88,japanese,2.0,4,1947,4,399,566,,,,251,381.0
4.0,2015-02-16 00:05:28,4615,vietnamese,5.0,3,1715,3,225,745,52.0,39.0,43.0,251,782.0
6.0,2015-02-16 00:05:45,5595,chinese,3.0,3,2694,3,498,1198,,,,251,567.0
4.0,2015-02-16 00:05:48,523,,4.0,3,2945,3,595,1150,25.0,24.0,30.0,446,516.0
6.0,2015-02-16 00:05:50,3090,indian,3.0,4,2265,4,220,1295,,,,251,842.0
2.0,2015-02-16 00:05:51,5111,american,3.0,4,6680,4,1295,2095,39.0,35.0,44.0,251,662.0
3.0,2015-02-16 00:06:03,4469,sandwich,1.0,3,2209,3,349,695,29.0,22.0,25.0,446,491.0
5.0,2015-02-16 00:06:05,5612,burger,4.0,2,988,2,240,440,14.0,14.0,15.0,251,394.0
6.0,2015-02-16 00:06:08,2169,smoothie,1.0,6,4550,6,275,1395,33.0,25.0,27.0,251,366.0
5.0,2015-02-16 00:06:15,1829,smoothie,4.0,2,1148,2,449,449,16.0,12.0,11.0,251,336.0
4.0,2015-02-16 00:06:29,2182,persian,1.0,6,8635,6,0,5295,25.0,24.0,30.0,446,814.0
2.0,2015-02-16 00:06:29,3926,middle-eastern,3.0,2,5590,1,2795,2795,31.0,26.0,28.0,251,856.0
4.0,2015-02-16 00:06:35,3646,peruvian,3.0,3,5605,3,1400,2395,25.0,24.0,30.0,251,235.0
1.0,2015-02-16 00:06:44,752,japanese,1.0,10,8425,7,395,1495,33.0,25.0,27.0,446,739.0
3.0,2015-02-16 00:06:51,5470,pizza,3.0,5,5155,5,549,1399,29.0,22.0,25.0,251,460.0
2.0,2015-02-16 00:06:54,809,salad,3.0,3,987,3,219,499,69.0,63.0,69.0,251,416.0
2.0,2015-02-16 00:07:09,1311,american,3.0,5,4235,4,249,1099,69.0,63.0,69.0,251,390.0
2.0,2015-02-16 00:07:15,1595,sandwich,2.0,4,4496,4,499,1699,69.0,63.0,69.0,251,588.0
5.0,2015-02-16 00:07:16,3946,pizza,1.0,1,1780,1,1780,1780,22.0,21.0,21.0,446,504.0
